track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
Can't Feel My Face,The Weeknd,18,28ZKQMoNBB0etKXZ97G2SN,Beauty Behind The Madness,2015-08-28,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.702,0.77,9,-5.416,0,0.0482,0.124,0.0,0.103,0.593,107.951,213520.0,0
Dark Horse,Katy Perry,13,4lFDt4sVpCni9DRHRmDjgG,PRISM (Deluxe),2013-01-01,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.645,0.589,6,-6.131,1,0.0523,0.00396,0.0,0.145,0.35,131.899,215672.0,2
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,71,77UW17CZFyCaRLHdHeofZu,Listen,2014-11-21,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560.0,1
Paradise,Coldplay,77,2R7iJz5uaHjLEVnMkloO18,Mylo Xyloto,2011-10-24,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719.0,2
Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,69,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,194840.0,1
If It Ain't Love,Jason Derulo,60,7HoaC5xw6TEBJqZCcBW3Cl,If It Ain't Love,2016-04-01,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,203105.0,0
Work from Home,Fifth Harmony,13,7wFsG5BDL7B2UqoK8FgTfk,Work from Home,2016-02-27,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.803,0.631,8,-4.213,1,0.0444,0.102,7.39e-06,0.0858,0.659,104.999,216575.0,1
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,77,20Ol6zZ0nLlc5EGTH1zA0j,Delirium (Deluxe),2015-11-06,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534.0,2
Ride,Twenty One Pilots,81,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507.0,1
Fast Car,Jonas Blue,22,5jfuIbTeaLhBZxsCVv3QyM,Fast Car,2015-12-04,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.459,0.587,9,-6.983,1,0.0785,0.453,0.0,0.307,0.581,113.901,212424.0,2
Hotline Bling,Drake,10,2rTxwqA6v4lccbPKD31CQI,Hotline Bling,2015-07-31,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.893,0.639,2,-7.857,1,0.0549,0.00226,0.000315,0.0382,0.579,134.963,267024.0,1
Marvin Gaye,Charlie Puth,63,5Nwsra93UQYJ6xxcjcE10x,Nine Track Mind,2016-01-29,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,190453.0,0
Sing Me to Sleep,Alan Walker,10,6v6EzwVvKfFZfThip9675y,Sing Me to Sleep,2016-06-03,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52e-06,0.289,0.166,176.112,189333.0,2
Stay (feat. Maty Noyes),Kygo,62,0uMIzWh1uEpHEBell4rlF8,Cloud Nine,2016-05-13,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.171,0.378,103.027,239465.0,2
Hymn for the Weekend - Seeb Remix,Coldplay,71,0ezwRysfWCrR5tDgpBwkIw,Hymn for the Weekend (Seeb Remix),2016-03-25,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.565,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.034,212647.0,0
Lean On (feat. MØ & DJ Snake),Major Lazer,13,2XBnxKeRZi76u2iyGcMych,Peace Is The Mission,2015-05-29,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561.0,0
Lane Boy,Twenty One Pilots,71,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.616,0.811,7,-4.804,1,0.0626,0.0573,1.57e-05,0.0566,0.913,159.929,253093.0,1
The Days,Avicii,6,6bV4Ee8NU7YubrdPec3ab5,The Days / Nights,2014-12-01,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.584,0.735,0,-3.215,1,0.0481,0.0495,4.03e-05,0.141,0.557,127.009,278480.0,2
On Top Of The World,Imagine Dragons,19,1vAEF8F0HoRFGiYOEeJXHW,Night Visions (Deluxe),2012-09-04,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.507,0.923,0,-5.581,1,0.173,0.0818,4.63e-06,0.0951,0.768,99.252,189840.0,1
The Nights,Avicii,13,6bV4Ee8NU7YubrdPec3ab5,The Days / Nights,2014-12-01,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.529,0.854,6,-5.29,1,0.0436,0.0178,0.0,0.242,0.654,125.984,176658.0,2
On My Mind,Ellie Goulding,64,20Ol6zZ0nLlc5EGTH1zA0j,Delirium (Deluxe),2015-11-06,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,213445.0,1
I Need Your Love (feat. Ellie Goulding),Calvin Harris,69,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-26,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507.0,1
Burn,Ellie Goulding,70,2Dw4fYqDQnxsgoXDdMbqh3,Halcyon Days,2014-01-01,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,231212.0,2
Lights - Single Version,Ellie Goulding,9,6AXqxvuCq4UMmOB1r24mui,Bright Lights,2010-01-01,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,210853.0,0
FourFiveSeconds,Rihanna,21,3W6dGZZiH1GxBiQWE5CjzK,FourFiveSeconds,2015-01-24,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.579,0.268,2,-5.65,1,0.0442,0.868,0.0,0.12,0.321,205.903,188238.0,2
Give Me Everything,Pitbull,79,4rG0MhkU6UojACJxkMHIXB,Planet Pit (Deluxe Version),2011-06-17,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.671,0.939,8,-3.206,1,0.161,0.192,0.0,0.298,0.529,129.023,252307.0,1
Fireball (feat. John Ryan),Pitbull,65,4EUf4YyNjuXypWY6W5wEDm,Globalization,2014-11-21,28,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0606,0.836,122.959,236200.0,1
Otra Era,Javiera Mena,1,3BEtvyK449N9l2NiXsjSmq,Otra Era,2014-10-28,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.534,0.888,2,-6.327,1,0.0274,0.0196,0.183,0.151,0.624,101.989,244979.0,2
Espada,Javiera Mena,0,3BEtvyK449N9l2NiXsjSmq,Otra Era,2014-10-28,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.658,0.916,0,-4.304,1,0.027,0.00184,0.000912,0.369,0.916,127.008,254126.0,1
"Sincronía, Pegaso",Javiera Mena,0,3BEtvyK449N9l2NiXsjSmq,Otra Era,2014-10-28,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.566,0.891,1,-5.877,0,0.033,0.00329,0.0102,0.0926,0.367,109.017,285512.0,2
Intuición (feat. Li Saumet),Javiera Mena,37,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.696,0.76,1,-5.013,0,0.042,0.00923,0.000174,0.456,0.556,113.008,234027.0,0
Luz de Piedra de Luna,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.686,0.758,11,-6.458,0,0.0337,0.133,0.000929,0.0706,0.771,116.985,272227.0,0
Hasta la Verdad,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.658,0.777,1,-6.69,1,0.0283,0.0293,0.00143,0.0541,0.92,105.009,292800.0,1
La Joya,Javiera Mena,0,3BEtvyK449N9l2NiXsjSmq,Otra Era,2014-10-28,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.63,0.892,2,-3.793,1,0.0409,0.0337,0.0,0.608,0.92,102.993,207520.0,1
Dentro de ti,Javiera Mena,40,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.72,0.824,6,-4.887,1,0.0275,0.0259,2.74e-05,0.309,0.572,101.0,218600.0,1
Espejo,Javiera Mena,35,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.656,0.811,1,-5.411,0,0.0305,0.125,0.00728,0.164,0.501,122.967,224133.0,0
Yo No Te Pido la Luna,Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.702,0.75,11,-5.608,1,0.0289,0.0496,0.00894,0.121,0.594,118.009,223027.0,1
Sol de Invierno,Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.538,0.644,9,-7.652,1,0.0298,0.375,0.0286,0.111,0.467,180.05,264507.0,2
Sufrir,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.718,0.836,1,-5.28,1,0.0356,0.009,0.014,0.124,0.77,112.016,225493.0,1
Que Me Tome la Noche,Javiera Mena,0,3BEtvyK449N9l2NiXsjSmq,Otra Era,2014-10-28,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.713,0.913,0,-3.399,0,0.0416,0.00673,6.14e-06,0.103,0.964,134.981,208283.0,0
El Amanecer,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.601,0.789,3,-7.744,1,0.0308,0.00315,0.273,0.0729,0.935,127.013,222227.0,1
Esa Fuerza,Javiera Mena,0,3BEtvyK449N9l2NiXsjSmq,Otra Era,2014-10-28,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.613,0.892,10,-5.601,1,0.0324,0.00135,0.000274,0.105,0.537,128.99,273522.0,2
Cámara Lenta,Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.502,0.536,11,-10.136,1,0.0258,0.504,0.259,0.148,0.458,86.591,326707.0,2
Alma,Javiera Mena,31,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.73,0.605,9,-6.213,0,0.0292,0.0497,2.01e-05,0.329,0.519,167.994,226133.0,0
Los Olores de Tu Alma,Javiera Mena,0,3BEtvyK449N9l2NiXsjSmq,Otra Era,2014-10-28,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.658,0.901,5,-4.899,1,0.0316,0.00563,0.00565,0.138,0.393,127.011,300582.0,2
Escalera,Javiera Mena,27,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.647,0.596,1,-6.991,0,0.038,0.0168,0.801,0.132,0.173,125.038,238840.0,3
Aire,Javiera Mena,26,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.65,0.812,0,-4.355,0,0.0296,0.404,0.0006,0.424,0.521,113.999,227600.0,0
Cerca,Javiera Mena,26,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.385,0.643,7,-6.905,1,0.0401,0.223,5.19e-06,0.26,0.13,79.508,224040.0,2
Noche,Javiera Mena,26,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.518,0.837,4,-4.08,0,0.0374,0.0025,5.02e-05,0.346,0.306,193.964,239960.0,2
Primera Estrella,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.807,0.68,2,-7.226,1,0.0353,0.0358,0.000194,0.0834,0.84,113.977,248960.0,1
Esquemas Juveniles,Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.533,0.461,7,-11.589,1,0.024,0.705,0.796,0.0926,0.573,83.573,214254.0,3
Quédate un Ratito Más,Javiera Mena,0,3BEtvyK449N9l2NiXsjSmq,Otra Era,2014-10-28,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.61,0.628,1,-5.643,1,0.032,0.358,0.000204,0.103,0.535,80.012,220499.0,2
Al Siguiente Nivel,Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.454,0.653,1,-7.016,1,0.0347,8.48e-05,0.00206,0.129,0.505,167.977,244374.0,2
Acá Entera,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.338,0.921,1,-5.859,1,0.037,0.0133,0.163,0.0851,0.506,120.025,209773.0,2
Todas Aquí,Javiera Mena,26,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.674,0.714,9,-5.089,1,0.0254,0.0141,7.35e-05,0.0484,0.524,93.987,220693.0,1
Como Siempre Soñé,Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.676,0.803,0,-9.733,1,0.035,0.178,0.00194,0.199,0.374,122.002,290481.0,2
La Carretera,Javiera Mena,0,3BEtvyK449N9l2NiXsjSmq,Otra Era,2014-10-28,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.648,0.971,1,-4.052,0,0.0419,0.016,0.000874,0.153,0.97,131.973,289151.0,0
Cuando Hablamos,Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.55,0.842,0,-8.434,0,0.0279,0.00723,0.0476,0.106,0.852,104.014,267801.0,0
Pide,Javiera Mena,0,3BEtvyK449N9l2NiXsjSmq,Otra Era,2014-10-28,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.637,0.758,6,-4.869,0,0.0339,0.0927,0.00209,0.106,0.547,164.012,207965.0,0
Cuando no la esperas,Javiera Mena,25,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.422,0.231,0,-11.615,1,0.0355,0.662,8.96e-06,0.0976,0.183,139.238,238253.0,2
No Te Cuesta Nada,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.548,0.59,6,-7.95,1,0.0293,0.195,0.0,0.0895,0.243,144.035,243253.0,2
"Un Audífono Tú, un Audífono Yo",Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.609,0.542,7,-8.915,1,0.0296,0.661,0.0133,0.112,0.336,138.027,192613.0,2
I.O.A.,Javiera Mena,19,7JLeOEoeKYVKAOa4uK8G3N,Pelo Music Quince Años - Colección Pop Singles,2016-12-02,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.879,0.516,2,-9.767,1,0.031,0.0217,0.000554,0.166,0.933,94.025,149253.0,1
Amiga,Pol Del Sur,23,6cqp8AL5J1zyYAEgSTurYe,Efectos Espaciales,2008-05-10,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.779,0.571,7,-6.847,1,0.0286,0.182,0.00345,0.0978,0.463,120.003,274200.0,1
Ahondar en Ti,Javiera Mena,0,6jzhhYnjQP04TPEBVoxM1f,Mena,2010-09-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.746,0.615,9,-6.325,0,0.0283,0.208,0.0107,0.0752,0.8,93.003,200520.0,0
Está en Tus Manos,Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.385,0.203,4,-12.111,0,0.0358,0.94,0.022,0.071,0.0698,147.179,377747.0,2
"Culebra, Columna y Estatua",El Último Vecino,33,6GNXNgpYeF3X2SYhOP9qby,Tu Casa Nueva,2014-12-04,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.426,0.828,5,-8.889,0,0.0364,0.000113,0.0756,0.12,0.333,169.992,282401.0,2
Vivir,Gepe,31,66dvunbgSWOguy0ZJV653Z,Estilo Libre,2015-08-10,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.54,0.783,1,-6.927,0,0.0431,0.0657,3.06e-05,0.225,0.311,122.967,253175.0,2
Casan (No Puedo Bloquear Lo Que Quiero Dar),Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.676,0.356,11,-11.41,1,0.0421,0.399,0.138,0.114,0.692,147.052,270681.0,2
Nada,Ruzzi,0,4wPCaVIGzYvbEGoGKx2XKT,Nada,2017-06-16,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.588,0.57,1,-8.018,0,0.026,0.462,0.356,0.114,0.639,114.951,209565.0,3
Ausencia,Javiera Mena,0,0KYFOzLNt4xIt62uBp31fd,Después de Vivir un Siglo,2017-11-10,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.651,0.876,7,-7.275,1,0.0295,0.00107,0.00248,0.271,0.877,110.011,248840.0,1
Ya No Quieras Comprenderlo Todo,Javiera Mena,18,5ScEO8D1fYF0pMlepcWLt0,Varias Artistas - Se Puede,2011-01-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.783,0.373,1,-10.503,1,0.0332,0.477,0.0,0.0794,0.483,127.522,244946.0,1
La Risa Lenta,Javiera Mena,0,0LCoeal6qkFNiXcaEnr9Xy,Primeras Composiciones 2000-2003,2013-09-20,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.435,0.405,9,-16.239,1,0.0798,0.92,0.618,0.105,0.0551,75.041,257254.0,3
Necesito Cambiar,Dapuntobeat,17,6x2f8JPmCC6sAvKNg6F3ua,Necesito Cambiar,2014-04-24,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.696,0.692,9,-9.193,0,0.0354,0.00459,0.18,0.156,0.897,133.973,216293.0,0
Novias,El Guincho,28,4yXMaAnwTZlKekLCULIIMn,Novias,2012-03-12,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.819,0.663,1,-7.436,0,0.032,0.209,0.00501,0.109,0.847,140.024,206686.0,0
La Vida No Es Eterna,Javiera Mena,5,6SXS46MnPESjgIn1qplKrG,Nos Vamos Juntos - Un Tributo A Las Canciones De Caifanes Y Jaguares,2011-01-01,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.658,0.854,0,-6.972,0,0.0439,0.000348,0.261,0.112,0.831,122.977,273995.0,0
Nubes de Fuego,LOS PILOTOS,18,2TKmhMhfg8oz24ImydY8h0,Alianza Atlántica,2018-03-16,102,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.495,0.752,7,-7.853,1,0.0284,0.103,0.197,0.0765,0.443,127.003,282950.0,2
Sunset Lover,Petit Biscuit,72,6se6q5nk4VCVbWWnZcguCc,Presence,2017-11-10,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.785,0.525,6,-7.556,1,0.042,0.669,0.439,0.114,0.251,90.853,238907.0,3
Light It Up - Remix,Major Lazer,68,4pCLlUxlKj3pNVdBtFyhrU,Peace Is The Mission (Extended),2015-11-27,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138.0,0
Roses,The Chainsmokers,63,5uJqpJth89JzqPFt6vEzwF,Bouquet,2015-10-23,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.718,0.808,4,-7.652,1,0.0473,0.0299,0.00414,0.225,0.309,100.033,225813.0,1
Something Just Like This,The Chainsmokers,83,4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open,2017-04-07,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160.0,0
Closer,The Chainsmokers,62,22rp3PnM3q2mtTI0OGCzpq,Collage EP,2016-11-04,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.736,0.541,8,-5.597,1,0.0297,0.415,0.0,0.11,0.662,94.962,245507.0,1
Jump,Van Halen,56,7ndqT6LH9o6YQ5uA7aT0St,Best of Volume 1,1996-09-24,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.547,0.822,0,-7.201,1,0.0292,0.0745,0.00943,0.0645,0.774,130.138,239560.0,1
Overtime,Cash Cash,51,5lLQIsKacRMQwp4tfrocjh,Overtime EP,2013-10-29,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.55,0.875,11,-0.755,0,0.3,0.0665,0.0,0.658,0.291,113.707,246447.0,0
Middle,DJ Snake,76,02sEJTj1sye1JaqxqpcSCp,Encore,2016-08-05,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,220573.0,2
Firestone (feat. Conrad Sewell),Kygo,77,0uMIzWh1uEpHEBell4rlF8,Cloud Nine,2016-05-13,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,273684.0,0
It Ain't Me,Kygo,9,2sPYPyDFwgi1jrRTGhoxq2,Stargazing - EP,2017-09-21,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.607,0.536,0,-6.735,1,0.0927,0.113,0.0,0.0812,0.461,100.027,220773.0,2
First Time,Kygo,56,2sPYPyDFwgi1jrRTGhoxq2,Stargazing - EP,2017-09-21,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.551,0.59,0,-7.309,0,0.209,0.225,0.0,0.102,0.674,180.101,194333.0,0
Stay,Zedd,79,1I4W7JKzYbl8VKRfD61DIS,Stay,2017-02-23,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091.0,0
The Summer Is Magic (Remix Edit),Fuff,32,0dz5UfbKuai0COepiy7WsJ,The Summer Is Magic (Remix Edit),2017-12-22,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.71,0.869,10,-4.881,1,0.0357,0.216,0.143,0.0983,0.59,125.991,163929.0,1
Cake By The Ocean,DNCE,80,3Wv4X8OA65pGpFzBkuUgAh,DNCE,2016-11-18,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.774,0.753,4,-5.445,0,0.0517,0.153,0.0,0.0371,0.896,119.002,219147.0,0
Set Me Free,Diplo,34,6uWykTsVzGS7T8BSbPeyR4,Set Me Free,2015-08-13,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.604,0.957,5,-3.051,0,0.0755,0.0132,3.01e-05,0.137,0.808,150.085,196010.0,0
My Life Be Like(Grits),L. Starz,54,2gPzKl4d42aeLbwjLMTEBK,Elemental,2018-10-15,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.636,0.905,9,-4.065,1,0.0652,0.0327,1.69e-05,0.176,0.705,99.059,185915.0,1
Run Free,Deep Chills,60,37QAucQUcm3aCvRLxjtwKj,Run Free,2017-08-18,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.727,0.69,7,-4.559,1,0.0345,0.202,3.27e-06,0.414,0.699,100.002,170562.0,1
No Type,Rae Sremmurd,74,6eDx949ONWDCN0O22wFZf7,SremmLife,2015-01-06,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200080.0,1
Dancin (feat. Luvli) - Krono Remix,Aaron Smith,84,2J2f6vGACFrRghO1Ki74BE,Dancin (feat. Luvli) [Krono Remix],2014-11-07,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053.0,0
Baby I'm Yours - feat. Irfane,Breakbot,71,6C9yWt9DLFJixQjOZIkaAT,By Your Side,2012-09-17,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05,215507.0,0
Perfect Strangers,Jonas Blue,76,2xZSrcBmvMw9Y8hac6xU7L,Blue,2018-11-09,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.73,0.861,1,-4.1,1,0.0451,0.39,0.0,0.213,0.704,117.965,196613.0,1
No Promises (feat. Demi Lovato),Cheat Codes,73,6301sWkK7hVwcrhcEwKPcH,No Promises (feat. Demi Lovato),2017-03-31,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956,223504.0,1
Let Me Love You,DJ Snake,81,02sEJTj1sye1JaqxqpcSCp,Encore,2016-08-05,34,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947.0,2
